text,label
with,0
HDE,0
226868,0
Nature,0
235,0
5336,0
271,0
273,0
Bibcode,0
1972Natur,0
235,0
271B,0
doi,0
10,0
1038,0
235271b0,0
S2CID,0
4222070,0
Clery,0
D,0
2020,0
Black,0
holes,0
caught,0
in,1
the,0
act,1
of,1
swallowing,0
stars,0
Science,0
367,0
6477,0
495,0
Bibcode,0
2020Sci,0
367,0
495C,0
doi,0
10,0
1126,0
science,0
367,0
6477,0
495,0
PMID,0
32001633,0
S2CID,0
210984462,0
,0
Michell,0
J,0
1784,0
On,1
the,0
Means,0
of,1
Discovering,0
the,0
Distance,0
Magnitude,0
c,0
of,1
the,0
Fixed,0
Stars,0
in,1
Consequence,0
of,1
the,0
Diminution,0
of,1
the,0
Velocity,0
of,1
Their,0
Light,0
in,1
Case,0
Such,0
a,1
Diminution,0
Should,0
be,0
Found,0
to,0
Take,0
Place,0
in,1
any,1
of,1
Them,0
and,1
Such,0
Other,1
Data,0
Should,0
be,0
Procured,0
from,0
Observations,1
as,1
Would,0
be,0
Farther,0
Necessary,0
for,0
That,0
Purpose,0
Philosophical,0
Transactions,0
of,1
the,0
Royal,0
Society,0
74,0
35,0
57,0
Bibcode,0
1784RSPT,0
74,0
35M,0
doi,0
10,0
1098,0
rstl,0
1784,0
0008,0
JSTOR,0
106576,0
,0
Thorne,0
1994,0
pp,0
123,0
124,0
Slayter,0
Elizabeth,1
M,0
Slayter,0
Henry,0
S,0
1992,0
Light,0
and,1
Electron,1
Microscopy,0
Cambridge,0
University,1
Press,0
ISBN,1
978,0
0,0
521,0
33948,0
3,0
Archived,1
from,0
the,0
original,1
on,1
30,0
November,0
2017,0
,0
Crass,0
Institute,1
of,1
Astronomy,1
Design,0
by,0
D,0
R,0
Wilkins,0
and,1
S,0
J,0
Light,0
escaping,1
from,0
black,0
holes,0
www,0
ast,1
cam,0
ac,1
uk,1
Archived,1
from,0
the,0
original,1
on,1
6,0
July,0
2019,0
Retrieved,0
10,0
March,0
2018,0
,0
Levy,0
Adam,1
11,0
January,0
2021,0
How,0
black,0
holes,0
morphed,0
from,0
theory,0
to,0
reality,0
Knowable,0
Magazine,0
doi,0
10,0
1146,0
knowable,0
010921,0
1,0
Retrieved,0
25,0
March,0
2022,0
,0
Schwarzschild,0
K,0
1916,0
Über,0
das,0
Gravitationsfeld,0
eines,1
Massenpunktes,0
nach,0
der,0
Einsteinschen,1
Theorie,0
Sitzungsberichte,0
der,0
Königlich,0
Preussischen,0
Akademie,1
der,0
Wissenschaften,0
7,0
189,0
196,0
Bibcode,0
1916SPAW,0
189S,0
,0
Translation,0
Antoci,1
S,0
Loinger,0
A,1
1999,0
On,1
the,0
gravitational,0
field,0
of,1
a,1
mass,0
point,0
according,1
to,0
Einstein,1
s,0
theory,0
arXiv,1
physics,0
9905030,0
and,1
Schwarzschild,0
K,0
1916,0
Über,0
das,0
Gravitationsfeld,0
einer,1
Kugel,0
aus,1
inkompressibler,1
Flüssigkeit,0
nach,0
der,0
Einsteinschen,1
Theorie,0
Sitzungsberichte,0
der,0
Königlich,0
Preussischen,0
Akademie,1
der,0
Wissenschaften,0
18,0
424,0
434,0
Bibcode,0
1916skpa,0
conf,0
424S,0
,0
Translation,0
Antoci,1
S,0
1999,0
On,1
the,0
gravitational,0
field,0
of,1
a,1
sphere,0
of,1
incompressible,1
fluid,0
according,1
to,0
Einstein,1
s,0
theory,0
arXiv,1
physics,0
9912033,0
,0
Droste,0
J,0
1917,0
On,1
the,0
field,0
of,1
a,1
single,0
centre,0
in,1
Einstein,1
s,0
theory,0
of,1
gravitation,0
and,1
the,0
motion,0
of,1
a,1
particle,0
in,1
that,0
field,0
PDF,0
Proceedings,0
Royal,0
Academy,1
Amsterdam,1
19,0
1,0
197,0
215,0
Archived,1
from,0
the,0
original,1
PDF,0
on,1
18,0
May,0
2013,0
Retrieved,0
16,0
September,0
2012,0
,0
Kox,0
A,1
J,0
1992,0
General,0
Relativity,0
in,1
the,0
Netherlands,0
1915,0
1920,0
In,1
Eisenstaedt,1
Jean,0
Kox,0
A,1
J,0
eds,1
Studies,0
in,1
the,0
history,0
of,1
general,0
relativity,0
Birkhäuser,0
p,0
41,0
ISBN,1
978,0
0,0
8176,0
3479,0
7,0
Archived,1
from,0
the,0
original,1
on,1
10,0
August,1
2016,0
Retrieved,0
23,0
February,0
2016,0
,0
,0
t,0
Hooft,0
G,0
2009,0
Introduction,1
to,0
the,0
Theory,0
of,1
Black,0
Holes,0
PDF,0
Institute,1
for,0
Theoretical,0
Physics,0
Spinoza,0
Institute,1
pp,0
47,0
48,0
Archived,1
from,0
the,0
original,1
PDF,0
on,1
21,0
May,0
2009,0
Retrieved,0
24,0
June,0
2010,0
,0
Eddington,1
Arthur,1
1926,0
The,0
Internal,1
Constitution,0
of,1
the,0
Stars,0
Science,0
Vol,0
52,0
Cambridge,0
University,1
Press,0
pp,0
233,0
40,0
Bibcode,0
1920Sci,0
52,0
233E,0
doi,0
10,0
1126,0
science,0
52,0
1341,0
233,0
ISBN,1
978,0
0,0
521,0
33708,0
3,0
PMID,0
17747682,0
Archived,1
from,0
the,0
original,1
on,1
11,0
August,1
2016,0
,0
Thorne,0
Kip,0
S,0
Hawking,0
Stephen,0
1994,0
Black,0
Holes,0
and,1
Time,0
Warps,0
Einstein,1
s,0
Outrageous,1
Legacy,0
W,0
W,0
Norton,0
Company,0
pp,0
134,0
135,0
ISBN,1
978,0
0,0
393,0
31276,0
8,0
Retrieved,0
12,0
April,1
2019,0
The,0
first,0
conclusion,0
was,0
the,0
Newtonian,0
version,0
of,1
light,0
not,0
escaping,1
the,0
second,0
was,0
a,1
semi,0
accurate,1
relativistic,0
description,0
and,1
the,0
third,0
was,0
typical,0
Eddingtonian,1
hyperbole,0
when,0
a,1
star,0
is,1
as,1
small,0
as,1
the,0
critical,0
circumference,0
the,0
curvature,0
is,1
strong,0
but,0
not,0
infinite,1
and,1
space,0
is,1
definitely,0
not,0
wrapped,0
around,1
the,0
star,0
Eddington,1
may,0
have,0
known,0
this,0
but,0
his,0
description,0
made,0
a,1
good,0
story,0
and,1
it,1
captured,0
in,1
a,1
whimsical,0
way,0
the,0
spirit,0
of,1
Schwarzschild,0
s,0
spacetime,0
curvature,0
,0
Venkataraman,0
G,0
1992,0
Chandrasekhar,0
and,1
his,0
limit,0
Universities,1
Press,0
p,0
89,0
ISBN,1
978,0
81,0
7371,0
035,0
3,0
Archived,1
from,0
the,0
original,1
on,1
11,0
August,1
2016,0
,0
Detweiler,0
S,0
1981,0
Resource,0
letter,0
BH,0
1,0
Black,0
holes,0
American,1
Journal,0
of,1
Physics,0
49,0
5,0
394,0
400,0
Bibcode,0
1981AmJPh,0
49,0
394D,0
doi,0
10,0
1119,0
1,0
12686,0
,0
Harpaz,0
A,1
1994,0
Stellar,0
evolution,1
A,1
K,0
Peters,0
p,0
105,0
ISBN,1
978,0
1,0
56881,0
012,0
6,0
Archived,1
from,0
the,0
original,1
on,1
11,0
August,1
2016,0
,0
Oppenheimer,1
J,0
R,0
Volkoff,0
G,0
M,0
1939,0
On,1
Massive,0
Neutron,0
Cores,0
Physical,0
Review,0
55,0
4,0
374,0
381,0
Bibcode,0
1939PhRv,0
55,0
374O,0
doi,0
10,0
1103,0
PhysRev,0
55,0
374,0
,0
Bombaci,0
I,1
1996,0
The,0
Maximum,0
Mass,0
of,1
a,1
Neutron,0
Star,0
Astronomy,1
and,1
Astrophysics,1
305,0
871,0
877,0
Bibcode,0
1996A,0
A,1
305,0
871B,0
,0
Cho,0
A,1
16,0
February,0
2018,0
A,1
weight,0
limit,0
emerges,1
for,0
neutron,0
stars,0
Science,0
359,0
6377,0
724,0
725,0
Bibcode,0
2018Sci,0
359,0
724C,0
doi,0
10,0
1126,0
science,0
359,0
6377,0
724,0
PMID,0
29449468,0
,0
Margalit,0
B,0
Metzger,0
B,0
D,0
1,0
December,0
2017,0
Constraining,0
the,0
Maximum,0
Mass,0
of,1
Neutron,0
Stars,0
from,0
Multi,0
messenger,0
Observations,1
of,1
GW170817,0
The,0
Astrophysical,1
Journal,0
850,0
2,0
L19,0
arXiv,1
1710,0
05938,0
Bibcode,0
2017ApJ,0
850L,0
19M,0
doi,0
10,0
3847,0
2041,0
8213,0
aa991c,1
S2CID,0
119342447,0
,0
Shibata,0
M,0
Fujibayashi,0
S,0
Hotokezaka,0
K,0
Kiuchi,0
K,0
Kyutoku,0
K,0
Sekiguchi,0
Y,0
Tanaka,0
M,0
22,0
December,0
2017,0
Modeling,0
GW170817,0
based,0
on,1
numerical,0
relativity,0
and,1
its,1
implications,1
Physical,0
Review,0
D,0
96,0
12,0
123012,0
arXiv,1
1710,0
07579,0
Bibcode,0
2017PhRvD,0
96l3012S,0
doi,0
10,0
1103,0
PhysRevD,0
96,0
123012,0
S2CID,0
119206732,0
,0
Ruiz,0
M,0
Shapiro,0
S,0
L,0
Tsokaros,0
A,1
11,0
January,0
2018,0
GW170817,0
general,0
relativistic,0
magnetohydrodynamic,0
simulations,0
and,1
the,0
neutron,0
star,0
maximum,0
mass,0
Physical,0
Review,0
D,0
97,0
2,0
021501,0
arXiv,1
1711,0
00473,0
Bibcode,0
2018PhRvD,0
97b1501R,0
doi,0
10,0
1103,0
PhysRevD,0
97,0
021501,0
PMC,0
6036631,0
PMID,0
30003183,0
,0
Rezzolla,0
L,0
Most,0
E,1
R,0
Weih,0
L,0
R,0
9,0
January,0
2018,0
Using,1
Gravitational,0
wave,0
Observations,1
and,1
Quasi,0
universal,1
Relations,0
to,0
Constrain,0
the,0
Maximum,0
Mass,0
of,1
Neutron,0
Stars,0
Astrophysical,1
Journal,0
852,0
2,0
L25,0
arXiv,1
1711,0
00314,0
Bibcode,0
2018ApJ,0
852L,0
25R,0
doi,0
10,0
3847,0
2041,0
8213,0
aaa401,1
S2CID,0
119359694,0
,0
Ruffini,0
R,0
Wheeler,0
J,0
A,1
1971,0
Introducing,1
the,0
black,0
hole,0
PDF,0
Physics,0
Today,0
24,0
1,0
30,0
41,0
Bibcode,0
1971PhT,0
24a,0
30R,0
doi,0
10,0
1063,0
1,0
3022513,0
Archived,1
from,0
the,0
original,1
PDF,0
on,1
25,0
July,0
2011,0
Retrieved,0
5,0
December,0
2009,0
,0
Bernstein,0
Jeremy,0
2007,0
The,0
Reluctant,0
Father,0
of,1
Black,0
Holes,0
Scientific,0
American,1
17,0
4,0
11,0
doi,0
10,0
1038,0
scientificamerican0407,0
4sp,0
Retrieved,0
3,0
August,1
2023,0
,0
Oppenheimer,1
J,0
R,0
Snyder,0
H,0
1939,0
On,1
Continued,0
Gravitational,0
Contraction,0
Physical,0
Review,0
56,0
5,0
455,0
459,0
Bibcode,0
1939PhRv,0
56,0
455O,0
doi,0
10,0
1103,0
PhysRev,0
56,0
455,0
,0
Finkelstein,0
D,0
1958,0
Past,0
Future,0
Asymmetry,1
of,1
the,0
Gravitational,0
Field,0
of,1
a,1
Point,0
Particle,0
Physical,0
Review,0
110,0
4,0
965,0
967,0
Bibcode,0
1958PhRv,0
110,0
965F,0
doi,0
10,0
1103,0
PhysRev,0
110,0
965,0
,0
Kruskal,0
M,0
1960,0
Maximal,0
Extension,1
of,1
Schwarzschild,0
Metric,0
Physical,0
Review,0
119,0
5,0
1743,0
Bibcode,0
1960PhRv,0
119,0
1743K,0
doi,0
10,0
1103,0
PhysRev,0
119,0
1743,0
,0
Hewish,0
A,1
et,1
al,1
1968,0
Observation,1
of,1
a,1
Rapidly,0
Pulsating,0
Radio,0
Source,0
Nature,0
217,0
5130,0
709,0
713,0
Bibcode,0
1968Natur,0
217,0
709H,0
doi,0
10,0
1038,0
217709a0,0
S2CID,0
4277613,0
,0
Pilkington,0
J,0
D,0
H,0
et,1
al,1
1968,0
Observations,1
of,1
some,0
further,0
Pulsed,0
Radio,0
Sources,0
Nature,0
218,0
5137,0
126,0
129,0
Bibcode,0
1968Natur,0
218,0
126P,0
doi,0
10,0
1038,0
218126a0,0
S2CID,0
4253103,0
,0
Hewish,0
A,1
1970,0
Pulsars,0
Annual,1
Review,0
of,1
Astronomy,1
and,1
Astrophysics,1
8,0
1,0
265,0
296,0
Bibcode,0
1970ARA,0
A,1
8,0
265H,0
doi,0
10,0
1146,0
annurev,1
aa,1
08,0
090170,0
001405,0
,0
Boissoneault,0
Lorraine,0
28,0
February,0
2018,0
Fifty,0
Years,0
Ago,1
a,1
Grad,0
Student,0
s,0
Discovery,0
Changed,0
the,0
Course,0
of,1
Astrophysics,1
Smithsonian,0
Magazine,0
Retrieved,0
22,0
December,0
2023,0
,0
Newman,0
E,1
T,0
et,1
al,1
1965,0
Metric,0
of,1
a,1
Rotating,0
Charged,0
Mass,0
Journal,0
of,1
Mathematical,0
Physics,0
6,0
6,0
918,0
Bibcode,0
1965JMP,0
6,0
918N,0
doi,0
10,0
1063,0
1,0
1704351,0
,0
Israel,1
W,0
1967,0
Event,1
Horizons,0
in,1
Static,0
Vacuum,0
Space,0
Times,0
Physical,0
Review,0
164,0
5,0
1776,0
Bibcode,0
1967PhRv,0
164,0
1776I,0
doi,0
10,0
1103,0
PhysRev,0
164,0
1776,0
,0
Carter,0
B,0
1971,0
Axisymmetric,1
Black,0
Hole,0
Has,0
Only,1
Two,0
Degrees,0
of,1
Freedom,0
Physical,0
Review,0
Letters,0
26,0
6,0
331,0
Bibcode,0
1971PhRvL,0
26,0
331C,0
doi,0
10,0
1103,0
PhysRevLett,0
26,0
331,0
,0
Carter,0
B,0
1977,0
The,0
vacuum,0
black,0
hole,0
uniqueness,1
theorem,0
and,1
its,1
conceivable,0
generalisations,0
Proceedings,0
of,1
the,0
1st,0
Marcel,0
Grossmann,0
meeting,0
on,1
general,0
relativity,0
pp,0
243,0
254,0
,0
Robinson,0
D,0
1975,0
Uniqueness,1
of,1
the,0
Kerr,0
Black,0
Hole,0
Physical,0
Review,0
Letters,0
34,0
14,0
905,0
Bibcode,0
1975PhRvL,0
34,0
905R,0
doi,0
10,0
1103,0
PhysRevLett,0
34,0
905,0
,0
Heusler,0
M,0
2012,0
Stationary,0
Black,0
Holes,0
Uniqueness,1
and,1
Beyond,0
Living,0
Reviews,0
in,1
Relativity,0
15,0
7,0
7,0
arXiv,1
1205,0
6112,0
Bibcode,0
2012LRR,0
15,0
7C,0
doi,0
10,0
12942,0
lrr,0
2012,0
7,0
PMC,0
5255892,0
PMID,0
28179837,0
,0
Penrose,0
R,0
1965,0
Gravitational,0
Collapse,0
and,1
Space,0
Time,0
Singularities,0
PDF,0
Physical,0
Review,0
Letters,0
14,0
3,0
57,0
Bibcode,0
1965PhRvL,0
14,0
57P,0
doi,0
10,0
1103,0
PhysRevLett,0
14,0
57,0
S2CID,0
116755736,0
Archived,1
from,0
the,0
original,1
PDF,0
on,1
11,0
October,1
2020,0
,0
Ford,0
L,0
H,0
2003,0
The,0
Classical,0
Singularity,0
Theorems,0
and,1
Their,0
Quantum,0
Loopholes,0
International,1
Journal,0
of,1
Theoretical,0
Physics,0
42,0
6,0
1219,0
1227,0
arXiv,1
gr,0
qc,0
0301045,0
Bibcode,0
2003gr,0
qc,0
1045F,0
doi,0
10,0
1023,0
A,1
1025754515197,0
S2CID,0
14404560,0
,0
,0
The,0
Nobel,0
Prize,0
in,1
Physics,0
2020,0
NobelPrize,0
org,1
Archived,1
from,0
the,0
original,1
on,1
24,0
April,1
2021,0
Retrieved,0
8,0
October,1
2020,0
,0
Rolston,0
Bruce,0
10,0
November,0
1997,0
The,0
First,0
Black,0
Hole,0
University,1
of,1
Toronto,0
archived,1
from,0
the,0
original,1
on,1
7,0
March,0
2008,0
retrieved,0
11,0
March,0
2008,0
Shipman,0
H,0
L,0
Yu,0
Z,0
Du,0
Y,0
W,0
1975,0
The,0
implausible,1
history,0
of,1
triple,0
star,0
models,0
for,0
Cygnus,0
X,0
1,0
Evidence,1
for,0
a,1
black,0
hole,0
Astrophysical,1
Letters,0
16,0
1,0
9,0
12,0
Bibcode,0
1975ApL,0
16,0
9S,0
doi,0
10,0
1016,0
S0304,0
8853,0
99,0
00384,0
4,0
Bardeen,0
J,0
M,0
Carter,0
B,0
Hawking,0
S,0
W,0
1973,0
The,0
four,0
laws,0
of,1
black,0
hole,0
mechanics,0
Communications,0
in,1
Mathematical,0
Physics,0
31,0
2,0
161,0
170,0
Bibcode,0
1973CMaPh,0
31,0
161B,0
doi,0
10,0
1007,0
BF01645742,0
MR,0
0334798,0
S2CID,0
54690354,0
Zbl,0
1125,0
83309,0
Archived,1
from,0
the,0
original,1
on,1
16,0
May,0
2020,0
Retrieved,0
4,0
June,0
2021,0
,0
Hawking,0
S,0
W,0
1974,0
Black,0
hole,0
explosions,1
Nature,0
248,0
5443,0
30,0
31,0
Bibcode,0
1974Natur,0
248,0
30H,0
doi,0
10,0
1038,0
248030a0,0
S2CID,0
4290107,0
,0
Abbott,1
B,0
P,0
et,1
al,1
2016,0
Observation,1
of,1
Gravitational,0
Waves,0
from,0
a,1
Binary,0
Black,0
Hole,0
Merger,0
Phys,0
Rev,0
Lett,0
116,0
6,0
061102,0
arXiv,1
1602,0
03837,0
Bibcode,0
2016PhRvL,0
116f1102A,0
doi,0
10,0
1103,0
PhysRevLett,0
116,0
061102,0
PMID,0
26918975,0
S2CID,0
124959784,0
,0
Event,1
Horizon,0
Telescope,0
The,0
2019,0
First,0
M87,0
Event,1
Horizon,0
Telescope,0
Results,0
I,1
The,0
Shadow,0
of,1
the,0
Supermassive,0
Black,0
Hole,0
The,0
Astrophysical,1
Journal,0
875,0
1,0
L1,0
arXiv,1
1906,0
11238,0
Bibcode,0
2019ApJ,0
875L,0
1E,0
doi,0
10,0
3847,0
2041,0
8213,0
ab0ec7,1
S2CID,0
145906806,0
,0
Bouman,0
Katherine,0
L,0
Johnson,0
Michael,0
D,0
Zoran,0
Daniel,0
Fish,0
Vincent,0
L,0
Doeleman,0
Sheperd,0
S,0
Freeman,0
William,0
T,0
2016,0
Computational,0
Imaging,1
for,0
VLBI,0
Image,1
Reconstruction,0
2016,0
IEEE,1
Conference,0
on,1
Computer,0
Vision,0
and,1
Pattern,0
Recognition,0
CVPR,0
pp,0
913,0
922,0
arXiv,1
1512,0
01413,0
doi,0
10,0
1109,0
CVPR,0
2016,0
105,0
hdl,0
1721,0
1,0
103077,0
ISBN,1
978,0
1,0
4673,0
8851,0
1,0
S2CID,0
9085016,0
,0
Gardiner,0
Aidan,1
12,0
April,1
2018,0
When,0
a,1
Black,0
Hole,0
Finally,0
Reveals,0
Itself,1
It,1
Helps,0
to,0
Have,0
Our,1
Very,0
Own,1
Cosmic,0
Reporter,0
Astronomers,1
announced,1
Wednesday,0
that,0
they,0
had,0
captured,0
the,0
first,0
image,1
of,1
a,1
black,0
hole,0
The,0
Times,0
s,0
Dennis,0
Overbye,1
answers,1
readers,0
questions,0
The,0
New,0
York,0
Times,0
Archived,1
from,0
the,0
original,1
on,1
1,0
January,0
2022,0
Retrieved,0
15,0
April,1
2019,0
,0
El,1
Badry,0
Kareem,0
Rix,0
Hans,0
Walter,0
Quataert,0
Eliot,1
Howard,0
Andrew,1
W,0
Isaacson,1
Howard,0
Fuller,0
Jim,0
Hawkins,0
Keith,0
Breivik,0
Katelyn,0
Wong,0
Kaze,0
W,0
K,0
Rodriguez,0
Antonio,1
C,0
Conroy,0
Charlie,0
Shahaf,0
Sahar,0
Mazeh,0
Tsevi,0
Arenou,1
Frédéric,0
Burdge,0
Kevin,0
B,0
Bashi,0
Dolev,0
Faigler,0
Simchon,0
Weisz,0
Daniel,0
R,0
Seeburger,0
Rhys,0
Monter,0
Silvia,0
Almada,1
Wojno,0
Jennifer,0
2023,0
A,1
Sun,0
like,0
star,0
orbiting,1
a,1
black,0
hole,0
Monthly,0
Notices,0
of,1
the,0
Royal,0
Astronomical,1
Society,0
518,0
1057,0
1085,0
arXiv,1
2209,0
06833,0
doi,0
10,0
1093,0
mnras,0
stac3140,0
,0
,0
ESO,1
Instrument,1
Finds,0
Closest,0
Black,0
Hole,0
to,0
Earth,1
European,1
Southern,0
Observatory,1
6,0
May,0
2020,0
Archived,1
from,0
the,0
original,1
on,1
6,0
May,0
2020,0
Retrieved,0
2,0
April,1
2021,0
,0
Mills,0
Virginia,0
4,0
June,0
2019,0
Black,0
holes,0
who,0
didn,0
t,0
see,0
them,0
first,0
The,0
Royal,0
Society,0
Retrieved,0
21,0
July,0
2022,0
,0
Michell,0
John,0
1784,0
On,1
the,0
Means,0
of,1
Discovering,0
the,0
Distance,0
Magnitude,0
c,0
of,1
the,0
Fixed,0
Stars,0
in,1
Consequence,0
of,1
the,0
Diminution,0
of,1
the,0
Velocity,0
of,1
Their,0
Light,0
in,1
Case,0
Such,0
a,1
Diminution,0
Should,0
be,0
Found,0
to,0
Take,0
Place,0
in,1
any,1
of,1
Them,0
and,1
Such,0
Other,1
Data,0
Should,0
be,0
Procured,0
from,0
Observations,1
as,1
Would,0
be,0
Farther,0
Necessary,0
for,0
That,0
Purpose,0
By,0
the,0
Rev,0
John,0
Michell,0
B,0
D,0
F,0
R,0
S,0
In,1
a,1
Letter,0
to,0
Henry,0
Cavendish,0
Esq,1
F,0
R,0
S,0
and,1
A,1
S,0
Philosophical,0
Transactions,0
of,1
the,0
Royal,0
Society,0
of,1
London,0
74,0
35,0
57,0
Bibcode,0
1784RSPT,0
74,0
35M,0
JSTOR,0
106576,0
Retrieved,0
21,0
July,0
2022,0
,0
,0
MIT,0
s,0
Marcia,0
Bartusiak,0
On,1
Understanding,1
Our,1
Place,0
In,1
The,0
Universe,1
www,0
wbur,0
org,1
9,0
October,1
2018,0
Archived,1
from,0
the,0
original,1
on,1
12,0
April,1
2019,0
Retrieved,0
12,0
April,1
2019,0
,0
Siegfried,0
Tom,0
23,0
December,0
2013,0
50,0
years,0
later,0
it,1
s,0
hard,0
to,0
say,0
who,0
named,0
black,0
holes,0
Science,0
News,0
Archived,1
from,0
the,0
original,1
on,1
9,0
March,0
2017,0
Retrieved,0
24,0
September,0
2017,0
It,1
seems,0
that,0
the,0
black,0
hole,0
label,0
was,0
also,1
bandied,0
about,1
in,1
January,0
1964,0
in,1
Cleveland,0
at,1
a,1
meeting,0
of,1
the,0
American,1
Association,1
for,0
the,0
Advancement,1
of,1
Science,0
Science,0
News,0
Letter,0
reporter,0
Ann,1
Ewing,1
reported,0
from,0
that,0
meeting,0
describing,0
how,0
an,1
intense,1
gravitational,0
field,0
could,0
cause,0
a,1
star,0
to,0
collapse,0
in,1
on,1
itself,1
Such,0
a,1
star,0
then,0
forms,0
a,1
black,0
hole,0
in,1
the,0
universe,1
Ewing,1
wrote,0
Brown,0
Emma,1
3,0
August,1
2010,0
Ann,1
E,1
Ewing,1
journalist,0
first,0
reported,0
black,0
holes,0
Boston,0
com,0
Archived,1
from,0
the,0
original,1
on,1
24,0
September,0
2017,0
Retrieved,0
24,0
September,0
2017,0
,0
,0
Pioneering,0
Physicist,0
John,0
Wheeler,0
Dies,0
at,1
96,0
Scientific,0
American,1
Archived,1
from,0
the,0
original,1
on,1
28,0
November,0
2016,0
Retrieved,0
27,0
November,0
2016,0
,0
Overbye,1
Dennis,0
14,0
April,1
2008,0
John,0
A,1
Wheeler,0
Physicist,0
Who,0
Coined,0
the,0
Term,0
Black,0
Hole,0
Is,1
Dead,0
at,1
96,0
The,0
New,0
York,0
Times,0
Archived,1
from,0
the,0
original,1
on,1
22,0
November,0
2016,0
Retrieved,0
27,0
November,0
2016,0
,0
Carroll,0
2004,0
p,0
253,0
Reynolds,0
Christopher,0
S,0
January,0
2019,0
Observing,1
black,0
holes,0
spin,0
Nature,0
Astronomy,1
3,0
1,0
41,0
47,0
arXiv,1
1903,0
11704,0
Bibcode,0
2019NatAs,0
3,0
41R,0
doi,0
10,0
1038,0
s41550,0
018,0
0665,0
z,0
ISSN,1
2397,0
3366,0
S2CID,0
85543351,0
Archived,1
from,0
the,0
original,1
on,1
18,0
November,0
2020,0
Retrieved,0
21,0
August,1
2020,0
,0
Thorne,0
K,0
S,0
Price,0
R,0
H,0
1986,0
Black,0
holes,0
the,0
membrane,0
paradigm,0
Yale,0
University,1
Press,0
ISBN,1
978,0
0,0
300,0
03770,0
8,0
,0
Anderson,1
Warren,0
G,0
1996,0
The,0
Black,0
Hole,0
Information,1
Loss,0
Problem,0
Usenet,1
Physics,0
FAQ,0
Archived,1
from,0
the,0
original,1
on,1
22,0
January,0
2009,0
Retrieved,0
24,0
March,0
2009,0
,0
Preskill,0
J,0
21,0
October,1
1994,0
Black,0
holes,0
and,1
information,1
A,1
crisis,0
in,1
quantum,0
physics,0
PDF,0
Caltech,0
Theory,0
Seminar,0
Archived,1
from,0
the,0
original,1
PDF,0
on,1
18,0
May,0
2008,0
Retrieved,0
17,0
May,0
2009,0
,0
Anderson,1
Warren,0
G,0
1996,0
The,0
Black,0
Hole,0
Information,1
Loss,0
Problem,0
Usenet,1
Physics,0
FAQ,0
Archived,1
from,0
the,0
original,1
on,1
22,0
January,0
2009,0
Retrieved,0
24,0
March,0
2009,0
,0
Preskill,0
J,0
21,0
October,1
1994,0
Black,0
holes,0
and,1
information,1
A,1
crisis,0
in,1
quantum,0
physics,0
PDF,0
Caltech,0
Theory,0
Seminar,0
Archived,1
from,0
the,0
original,1
PDF,0
on,1
18,0
May,0
2008,0
Retrieved,0
17,0
May,0
2009,0
,0
Hawking,0
Ellis,1
1973,0
Appendix,1
B,0
Seeds,0
Michael,0
A,1
Backman,0
Dana,0
E,1
2007,0
Perspectives,0
on,1
Astronomy,1
Cengage,0
Learning,0
p,0
167,0
ISBN,1
978,0
0,0
495,0
11352,0
2,0
Archived,1
from,0
the,0
original,1
on,1
10,0
August,1
2016,0
,0
Shapiro,0
S,0
L,0
Teukolsky,0
S,0
A,1
1983,0
Black,0
holes,0
white,0
dwarfs,0
and,1
neutron,0
stars,0
the,0
physics,0
of,1
compact,0
objects,1
John,0
Wiley,0
and,1
Sons,0
p,0
357,0
ISBN,1
978,0
0,0
471,0
87316,0
7,0
,0
Berger,0
B,0
K,0
2002,0
Numerical,0
Approaches,1
to,0
Spacetime,0
Singularities,0
Living,0
Reviews,0
in,1
Relativity,0
5,0
1,0
2002,0
1,0
arXiv,1
gr,0
qc,0
0201056,0
Bibcode,0
2002LRR,0
5,0
1B,0
doi,0
10,0
12942,0
lrr,0
2002,0
1,0
PMC,0
5256073,0
PMID,0
28179859,0
,0
McClintock,0
J,0
E,1
Shafee,0
R,0
Narayan,0
R,0
Remillard,0
R,0
A,1
Davis,0
S,0
W,0
Li,0
L,0
X,0
2006,0
The,0
Spin,0
of,1
the,0
Near,0
Extreme,1
Kerr,0
Black,0
Hole,0
GRS,0
1915,0
105,0
Astrophysical,1
Journal,0
652,0
1,0
518,0
539,0
arXiv,1
astro,1
ph,0
0606076,0
Bibcode,0
2006ApJ,0
652,0
518M,0
doi,0
10,0
1086,0
508457,0
S2CID,0
1762307,0
,0
Abbott,1
B,0
P,0
et,1
al,1
LIGO,0
Scientific,0
Collaboration,0
and,1
Virgo,0
Collaboration,0
1,0
June,0
2017,0
GW170104,0
Observation,1
of,1
a,1
50,0
Solar,0
Mass,0
Binary,0
Black,0
Hole,0
Coalescence,0
at,1
Redshift,0
0,0
2,0
Physical,0
Review,0
Letters,0
118,0
22,0
221101,0
arXiv,1
1706,0
01812,0
Bibcode,0
2017PhRvL,0
118v1101A,0
doi,0
10,0
1103,0
PhysRevLett,0
118,0
221101,0
PMID,0
28621973,0
S2CID,0
206291714,0
,0
Abbott,1
B,0
P,0
et,1
al,1
LIGO,0
Scientific,0
Collaboration,0
Virgo,0
Collaboration,0
16,0
October,1
2017,0
GW170817,0
Observation,1
of,1
Gravitational,0
Waves,0
from,0
a,1
Binary,0
Neutron,0
Star,0
Inspiral,1
